module,function,timing,time
[PDCP],enqueue_rlc_data_req,start,224014074 
[PDCP],enqueue_rlc_data_req,end,224014110 
[RLC],rlc_data_req_thread,start,224014115 
[PDCP],deliver_pdu_drb_gnb,end,224014125 
[RLC],rlc_data_req,start,224014142 
[PDCP],nr_pdcp_data_req_drb,end,224014161 
[RLC],nr_rlc_entity_am_recv_sdu,start,224014172 
[SDAP],nr_sdap_tx_entity,end,224014183 
[RLC],nr_rlc_entity_am_recv_sdu,end,224014195 
[SDAP],sdap_data_req,end,224014221 
[RLC],rlc_data_req,end,224014246 
[RLC],rlc_data_req_thread,end,224014268 
[RLC],nr_rlc_entity_am_generate_pdu,start,224014732 
[RLC],nr_rlc_entity_am_generate_pdu,end,224014750 
[RLC],generate_tx_pdu,start,224014757 
[RLC],serialize_sdu,start,224014763 
[RLC],serialize_sdu,end,224014770 
[RLC],generate_tx_pdu,end,224014776 
[SDAP],sdap_data_req,start,224191776 
[SDAP],nr_sdap_tx_entity,start,224192006 
[PDCP],nr_pdcp_data_req_drb,start,224192133 
[PDCP],deliver_pdu_drb_gnb,start,224192145 
[PDCP],enqueue_rlc_data_req,start,224192154 
[PDCP],enqueue_rlc_data_req,end,224192162 
[PDCP],deliver_pdu_drb_gnb,end,224192213 
[PDCP],nr_pdcp_data_req_drb,end,224192278 
[SDAP],nr_sdap_tx_entity,end,224192300 
[SDAP],sdap_data_req,end,224192315 
[RLC],rlc_data_req_thread,start,224192278 
[RLC],rlc_data_req,start,224192674 
[RLC],nr_rlc_entity_am_recv_sdu,start,224192682 
[RLC],nr_rlc_entity_am_recv_sdu,end,224192792 
[RLC],rlc_data_req,end,224192854 
[RLC],rlc_data_req_thread,end,224192965 
[RLC],nr_rlc_entity_am_generate_pdu,start,224193221 
[RLC],nr_rlc_entity_am_generate_pdu,end,224193244 
[RLC],generate_tx_pdu,start,224193250 
[RLC],serialize_sdu,start,224193257 
[RLC],serialize_sdu,end,224193264 
[RLC],generate_tx_pdu,end,224193334 
[SDAP],sdap_data_req,start,224368170 
[SDAP],nr_sdap_tx_entity,start,224368345 
[PDCP],nr_pdcp_data_req_drb,start,224368417 
[PDCP],deliver_pdu_drb_gnb,start,224368467 
[PDCP],enqueue_rlc_data_req,start,224368533 
[PDCP],enqueue_rlc_data_req,end,224368762 
[PDCP],deliver_pdu_drb_gnb,end,224368859 
[PDCP],nr_pdcp_data_req_drb,end,224368866 
[SDAP],nr_sdap_tx_entity,end,224368888 
[SDAP],sdap_data_req,end,224368894 
[RLC],rlc_data_req_thread,start,224368765 
[RLC],rlc_data_req,start,224369048 
[RLC],nr_rlc_entity_am_recv_sdu,start,224369056 
[RLC],nr_rlc_entity_am_recv_sdu,end,224369064 
[RLC],rlc_data_req,end,224369070 
[RLC],rlc_data_req_thread,end,224369265 
[RLC],nr_rlc_entity_am_generate_pdu,start,224369571 
[RLC],nr_rlc_entity_am_generate_pdu,end,224369582 
[RLC],generate_tx_pdu,start,224369589 
[RLC],serialize_sdu,start,224369595 
[RLC],serialize_sdu,end,224369601 
[RLC],generate_tx_pdu,end,224369607 
[NR_MAC],Received unknown MAC header (LCID = 0x28)
[SDAP],sdap_data_req,start,224545756 
[SDAP],nr_sdap_tx_entity,start,224545972 
[PDCP],nr_pdcp_data_req_drb,start,224545989 
[PDCP],deliver_pdu_drb_gnb,start,224546146 
[PDCP],enqueue_rlc_data_req,start,224546206 
[PDCP],enqueue_rlc_data_req,end,224546214 
[PDCP],deliver_pdu_drb_gnb,end,224546225 
[RLC],rlc_data_req_thread,start,224546219 
[PDCP],nr_pdcp_data_req_drb,end,224546230 
[RLC],rlc_data_req,start,224546250 
[SDAP],nr_sdap_tx_entity,end,224546433 
[SDAP],sdap_data_req,end,224546654 
[RLC],nr_rlc_entity_am_recv_sdu,start,224546616 
[RLC],nr_rlc_entity_am_recv_sdu,end,224546761 
[RLC],rlc_data_req,end,224546768 
[RLC],rlc_data_req_thread,end,224546774 
[RLC],nr_rlc_entity_am_generate_pdu,start,224546986 
[RLC],nr_rlc_entity_am_generate_pdu,end,224547004 
[RLC],generate_tx_pdu,start,224547048 
[RLC],serialize_sdu,start,224547054 
[RLC],serialize_sdu,end,224547061 
[RLC],generate_tx_pdu,end,224547067 
[NR_MAC],pdu_len 2 is invalid (shorter than MAC PDU header)
[SDAP],sdap_data_req,start,224723728 
[SDAP],nr_sdap_tx_entity,start,224723989 
[PDCP],nr_pdcp_data_req_drb,start,224724005 
[PDCP],deliver_pdu_drb_gnb,start,224724014 
[PDCP],enqueue_rlc_data_req,start,224724028 
[PDCP],enqueue_rlc_data_req,end,224724044 
[PDCP],deliver_pdu_drb_gnb,end,224724054 
[PDCP],nr_pdcp_data_req_drb,end,224724066 
[RLC],rlc_data_req_thread,start,224724048 
[SDAP],nr_sdap_tx_entity,end,224724071 
[RLC],rlc_data_req,start,224724093 
[SDAP],sdap_data_req,end,224724113 
[RLC],nr_rlc_entity_am_recv_sdu,start,224724126 
[RLC],nr_rlc_entity_am_recv_sdu,end,224724251 
[RLC],rlc_data_req,end,224724257 
[RLC],rlc_data_req_thread,end,224724282 
[RLC],nr_rlc_entity_am_generate_pdu,start,224724574 
[RLC],nr_rlc_entity_am_generate_pdu,end,224724585 
[RLC],generate_tx_pdu,start,224724591 
[RLC],serialize_sdu,start,224724597 
[RLC],serialize_sdu,end,224724604 
[RLC],generate_tx_pdu,end,224724610 
[NR_MAC],pdu_len 2 is invalid (shorter than MAC PDU header)
[SDAP],sdap_data_req,start,224900668 
[SDAP],nr_sdap_tx_entity,start,224900770 
[PDCP],nr_pdcp_data_req_drb,start,224900836 
[PDCP],deliver_pdu_drb_gnb,start,224900844 
[PDCP],enqueue_rlc_data_req,start,224900925 
[PDCP],enqueue_rlc_data_req,end,224900932 
[PDCP],deliver_pdu_drb_gnb,end,224900941 
[RLC],rlc_data_req_thread,start,224900936 
[PDCP],nr_pdcp_data_req_drb,end,224900947 
[RLC],rlc_data_req,start,224900967 
[SDAP],nr_sdap_tx_entity,end,224900986 
[RLC],nr_rlc_entity_am_recv_sdu,start,224900997 
[SDAP],sdap_data_req,end,224901008 
[RLC],nr_rlc_entity_am_recv_sdu,end,224901019 
[RLC],nr_rlc_entity_am_generate_pdu,start,224901057 
[RLC],nr_rlc_entity_am_generate_pdu,end,224901065 
[RLC],generate_tx_pdu,start,224901070 
[RLC],serialize_sdu,start,224901076 
[RLC],serialize_sdu,end,224901082 
[RLC],generate_tx_pdu,end,224901088 
[RLC],rlc_data_req,end,224901240 
[RLC],rlc_data_req_thread,end,224901247 
[NR_MAC],pdu_len 2 is invalid (shorter than MAC PDU header)
[SDAP],sdap_data_req,start,225077525 
[SDAP],nr_sdap_tx_entity,start,225077755 
[PDCP],nr_pdcp_data_req_drb,start,225077966 
[PDCP],deliver_pdu_drb_gnb,start,225077975 
[PDCP],enqueue_rlc_data_req,start,225078076 
[PDCP],enqueue_rlc_data_req,end,225078092 
[RLC],rlc_data_req_thread,start,225078097 
[PDCP],deliver_pdu_drb_gnb,end,225078104 
[PDCP],nr_pdcp_data_req_drb,end,225078212 
[SDAP],nr_sdap_tx_entity,end,225078275 
[RLC],rlc_data_req,start,225078121 
[SDAP],sdap_data_req,end,225078401 
[RLC],nr_rlc_entity_am_recv_sdu,start,225078591 
[RLC],nr_rlc_entity_am_recv_sdu,end,225078611 
[RLC],rlc_data_req,end,225078640 
[RLC],rlc_data_req_thread,end,225078646 
[RLC],nr_rlc_entity_am_generate_pdu,start,225078655 
[RLC],nr_rlc_entity_am_generate_pdu,end,225078676 
[RLC],generate_tx_pdu,start,225078683 
[RLC],serialize_sdu,start,225078689 
[RLC],serialize_sdu,end,225078696 
[RLC],generate_tx_pdu,end,225078701 
[NR_MAC],pdu_len 2 is invalid (shorter than MAC PDU header)
[SDAP],sdap_data_req,start,225256247 
[SDAP],nr_sdap_tx_entity,start,225256321 
[PDCP],nr_pdcp_data_req_drb,start,225256477 
[PDCP],deliver_pdu_drb_gnb,start,225256486 
[PDCP],enqueue_rlc_data_req,start,225256494 
[PDCP],enqueue_rlc_data_req,end,225256517 
[RLC],rlc_data_req_thread,start,225256521 
[PDCP],deliver_pdu_drb_gnb,end,225256535 
[RLC],rlc_data_req,start,225256554 
[PDCP],nr_pdcp_data_req_drb,end,225256570 
[RLC],nr_rlc_entity_am_recv_sdu,start,225256609 
[SDAP],nr_sdap_tx_entity,end,225256620 
[RLC],nr_rlc_entity_am_recv_sdu,end,225256632 
[SDAP],sdap_data_req,end,225256643 
[RLC],rlc_data_req,end,225256654 
[RLC],rlc_data_req_thread,end,225256677 
[RLC],nr_rlc_entity_am_generate_pdu,start,225257102 
[RLC],nr_rlc_entity_am_generate_pdu,end,225257118 
[RLC],generate_tx_pdu,start,225257125 
[RLC],serialize_sdu,start,225257131 
[RLC],serialize_sdu,end,225257137 
[RLC],generate_tx_pdu,end,225257143 
[SDAP],sdap_data_req,start,225434613 
[SDAP],nr_sdap_tx_entity,start,225434675 
[PDCP],nr_pdcp_data_req_drb,start,225434684 
[PDCP],deliver_pdu_drb_gnb,start,225434691 
[PDCP],enqueue_rlc_data_req,start,225434786 
[PDCP],enqueue_rlc_data_req,end,225434794 
[PDCP],deliver_pdu_drb_gnb,end,225434821 
[PDCP],nr_pdcp_data_req_drb,end,225434826 
[SDAP],nr_sdap_tx_entity,end,225434832 
[SDAP],sdap_data_req,end,225434879 
[RLC],rlc_data_req_thread,start,225434821 
[RLC],rlc_data_req,start,225435417 
[RLC],nr_rlc_entity_am_recv_sdu,start,225435443 
[RLC],nr_rlc_entity_am_recv_sdu,end,225435504 
[RLC],rlc_data_req,end,225435531 
[RLC],rlc_data_req_thread,end,225435537 
[RLC],nr_rlc_entity_am_generate_pdu,start,225436261 
[RLC],nr_rlc_entity_am_generate_pdu,end,225436272 
[RLC],generate_tx_pdu,start,225436279 
[RLC],serialize_sdu,start,225436285 
[RLC],serialize_sdu,end,225436291 
[RLC],generate_tx_pdu,end,225436296 
[SDAP],sdap_data_req,start,225610980 
[SDAP],nr_sdap_tx_entity,start,225611386 
[PDCP],nr_pdcp_data_req_drb,start,225611491 
[PDCP],deliver_pdu_drb_gnb,start,225611501 
[PDCP],enqueue_rlc_data_req,start,225611509 
[PDCP],enqueue_rlc_data_req,end,225611518 
[PDCP],deliver_pdu_drb_gnb,end,225611529 
[PDCP],nr_pdcp_data_req_drb,end,225611593 
[SDAP],nr_sdap_tx_entity,end,225611618 
[SDAP],sdap_data_req,end,225611687 
[RLC],rlc_data_req_thread,start,225611529 
[RLC],rlc_data_req,start,225611967 
[RLC],nr_rlc_entity_am_recv_sdu,start,225611988 
[RLC],nr_rlc_entity_am_recv_sdu,end,225612011 
[RLC],rlc_data_req,end,225612018 
[RLC],rlc_data_req_thread,end,225612023 
[RLC],nr_rlc_entity_am_generate_pdu,start,225612412 
[RLC],nr_rlc_entity_am_generate_pdu,end,225612423 
[RLC],generate_tx_pdu,start,225612429 
[RLC],serialize_sdu,start,225612436 
[RLC],serialize_sdu,end,225612442 
[RLC],generate_tx_pdu,end,225612448 
[SDAP],sdap_data_req,start,225788539 
[SDAP],nr_sdap_tx_entity,start,225788829 
[PDCP],nr_pdcp_data_req_drb,start,225788845 
[PDCP],deliver_pdu_drb_gnb,start,225788884 
[PDCP],enqueue_rlc_data_req,start,225788892 
[PDCP],enqueue_rlc_data_req,end,225788998 
[PDCP],deliver_pdu_drb_gnb,end,225789019 
[RLC],rlc_data_req_thread,start,225789013 
[PDCP],nr_pdcp_data_req_drb,end,225789025 
[RLC],rlc_data_req,start,225789043 
[SDAP],nr_sdap_tx_entity,end,225789059 
[RLC],nr_rlc_entity_am_recv_sdu,start,225789070 
[SDAP],sdap_data_req,end,225789081 
[RLC],nr_rlc_entity_am_recv_sdu,end,225789093 
[RLC],rlc_data_req,end,225789177 
[RLC],rlc_data_req_thread,end,225789183 
[RLC],nr_rlc_entity_am_generate_pdu,start,225789194 
[RLC],nr_rlc_entity_am_generate_pdu,end,225789228 
[RLC],generate_tx_pdu,start,225789235 
[RLC],serialize_sdu,start,225789242 
[RLC],serialize_sdu,end,225789264 
[RLC],generate_tx_pdu,end,225789269 
[SDAP],sdap_data_req,start,225968760 
[SDAP],nr_sdap_tx_entity,start,225968866 
[PDCP],nr_pdcp_data_req_drb,start,225968875 
[PDCP],deliver_pdu_drb_gnb,start,225968882 
[PDCP],enqueue_rlc_data_req,start,225968985 
[PDCP],enqueue_rlc_data_req,end,225968996 
[PDCP],deliver_pdu_drb_gnb,end,225969008 
[PDCP],nr_pdcp_data_req_drb,end,225969014 
[SDAP],nr_sdap_tx_entity,end,225969024 
[SDAP],sdap_data_req,end,225969057 
[RLC],rlc_data_req_thread,start,225969018 
[RLC],rlc_data_req,start,225969321 
[RLC],nr_rlc_entity_am_recv_sdu,start,225969331 
[RLC],nr_rlc_entity_am_recv_sdu,end,225969396 
[RLC],rlc_data_req,end,225969403 
[RLC],rlc_data_req_thread,end,225969408 
[RLC],nr_rlc_entity_am_generate_pdu,start,225969744 
[RLC],nr_rlc_entity_am_generate_pdu,end,225969760 
[RLC],generate_tx_pdu,start,225969766 
[RLC],serialize_sdu,start,225969773 
[RLC],serialize_sdu,end,225969780 
[RLC],generate_tx_pdu,end,225969785 
[SDAP],sdap_data_req,start,226145911 
[SDAP],nr_sdap_tx_entity,start,226146126 
[PDCP],nr_pdcp_data_req_drb,start,226146136 
[PDCP],deliver_pdu_drb_gnb,start,226146143 
[PDCP],enqueue_rlc_data_req,start,226146250 
[PDCP],enqueue_rlc_data_req,end,226146264 
[PDCP],deliver_pdu_drb_gnb,end,226146294 
[RLC],rlc_data_req_thread,start,226146288 
[RLC],rlc_data_req,start,226146475 
[PDCP],nr_pdcp_data_req_drb,end,226146303 
[RLC],nr_rlc_entity_am_recv_sdu,start,226146554 
[SDAP],nr_sdap_tx_entity,end,226146577 
[SDAP],sdap_data_req,end,226146652 
[RLC],nr_rlc_entity_am_recv_sdu,end,226146600 
[RLC],rlc_data_req,end,226146848 
[RLC],rlc_data_req_thread,end,226146960 
[RLC],nr_rlc_entity_am_generate_pdu,start,226147019 
[RLC],nr_rlc_entity_am_generate_pdu,end,226147037 
[RLC],generate_tx_pdu,start,226147075 
[RLC],serialize_sdu,start,226147081 
[RLC],serialize_sdu,end,226147087 
[RLC],generate_tx_pdu,end,226147093 
[SDAP],sdap_data_req,start,226323443 
[SDAP],nr_sdap_tx_entity,start,226323492 
[PDCP],nr_pdcp_data_req_drb,start,226323594 
[PDCP],deliver_pdu_drb_gnb,start,226323604 
[PDCP],enqueue_rlc_data_req,start,226323614 
[PDCP],enqueue_rlc_data_req,end,226323657 
[PDCP],deliver_pdu_drb_gnb,end,226323702 
[PDCP],nr_pdcp_data_req_drb,end,226323709 
[SDAP],nr_sdap_tx_entity,end,226323770 
[SDAP],sdap_data_req,end,226323776 
[RLC],rlc_data_req_thread,start,226323662 
[RLC],rlc_data_req,start,226323959 
[RLC],nr_rlc_entity_am_recv_sdu,start,226324114 
[RLC],nr_rlc_entity_am_recv_sdu,end,226324131 
[RLC],rlc_data_req,end,226324138 
[RLC],rlc_data_req_thread,end,226324144 
[RLC],nr_rlc_entity_am_generate_pdu,start,226324721 
[RLC],nr_rlc_entity_am_generate_pdu,end,226324737 
[RLC],generate_tx_pdu,start,226324744 
[RLC],serialize_sdu,start,226324750 
[RLC],serialize_sdu,end,226324756 
[RLC],generate_tx_pdu,end,226324762 
[SDAP],sdap_data_req,start,226499293 
[SDAP],nr_sdap_tx_entity,start,226499412 
[PDCP],nr_pdcp_data_req_drb,start,226499463 
[PDCP],deliver_pdu_drb_gnb,start,226499475 
[PDCP],enqueue_rlc_data_req,start,226499571 
[PDCP],enqueue_rlc_data_req,end,226499584 
[PDCP],deliver_pdu_drb_gnb,end,226499628 
[PDCP],nr_pdcp_data_req_drb,end,226499634 
[SDAP],nr_sdap_tx_entity,end,226499641 
[SDAP],sdap_data_req,end,226499690 
[RLC],rlc_data_req_thread,start,226499693 
[RLC],rlc_data_req,start,226499978 
[RLC],nr_rlc_entity_am_recv_sdu,start,226499987 
[RLC],nr_rlc_entity_am_recv_sdu,end,226499995 
[RLC],rlc_data_req,end,226500001 
[RLC],rlc_data_req_thread,end,226500007 
[RLC],nr_rlc_entity_am_generate_pdu,start,226500080 
[RLC],nr_rlc_entity_am_generate_pdu,end,226500093 
[RLC],generate_tx_pdu,start,226500099 
[RLC],serialize_sdu,start,226500138 
[RLC],serialize_sdu,end,226500144 
[RLC],generate_tx_pdu,end,226500150 
[SDAP],sdap_data_req,start,226677198 
[SDAP],nr_sdap_tx_entity,start,226677426 
[PDCP],nr_pdcp_data_req_drb,start,226677437 
[PDCP],deliver_pdu_drb_gnb,start,226677444 
[PDCP],enqueue_rlc_data_req,start,226677455 
[PDCP],enqueue_rlc_data_req,end,226677471 
[PDCP],deliver_pdu_drb_gnb,end,226677496 
[RLC],rlc_data_req_thread,start,226677518 
[PDCP],nr_pdcp_data_req_drb,end,226677523 
[RLC],rlc_data_req,start,226677653 
[SDAP],nr_sdap_tx_entity,end,226677672 
[RLC],nr_rlc_entity_am_recv_sdu,start,226677684 
[SDAP],sdap_data_req,end,226677695 
[RLC],nr_rlc_entity_am_recv_sdu,end,226677751 
[RLC],rlc_data_req,end,226678135 
[RLC],rlc_data_req_thread,end,226678145 
[RLC],nr_rlc_entity_am_generate_pdu,start,226678661 
[RLC],nr_rlc_entity_am_generate_pdu,end,226678673 
[RLC],generate_tx_pdu,start,226678679 
[RLC],serialize_sdu,start,226678685 
[RLC],serialize_sdu,end,226678748 
[RLC],generate_tx_pdu,end,226678754 
[SDAP],sdap_data_req,start,226854731 
[SDAP],nr_sdap_tx_entity,start,226855073 
[PDCP],nr_pdcp_data_req_drb,start,226855088 
[PDCP],deliver_pdu_drb_gnb,start,226855095 
[PDCP],enqueue_rlc_data_req,start,226855505 
[PDCP],enqueue_rlc_data_req,end,226855620 
[PDCP],deliver_pdu_drb_gnb,end,226855632 
[PDCP],nr_pdcp_data_req_drb,end,226855638 
[SDAP],nr_sdap_tx_entity,end,226855689 
[SDAP],sdap_data_req,end,226855695 
[RLC],rlc_data_req_thread,start,226855771 
[RLC],rlc_data_req,start,226855779 
[RLC],nr_rlc_entity_am_recv_sdu,start,226855786 
[RLC],nr_rlc_entity_am_recv_sdu,end,226855844 
[RLC],rlc_data_req,end,226855851 
[RLC],rlc_data_req_thread,end,226855857 
[RLC],nr_rlc_entity_am_generate_pdu,start,226855865 
[RLC],nr_rlc_entity_am_generate_pdu,end,226855887 
[RLC],generate_tx_pdu,start,226855894 
[RLC],serialize_sdu,start,226855900 
[RLC],serialize_sdu,end,226855907 
[RLC],generate_tx_pdu,end,226855912 
[SDAP],sdap_data_req,start,227032379 
[SDAP],nr_sdap_tx_entity,start,227032648 
[PDCP],nr_pdcp_data_req_drb,start,227032739 
[PDCP],deliver_pdu_drb_gnb,start,227032748 
[PDCP],enqueue_rlc_data_req,start,227032863 
[PDCP],enqueue_rlc_data_req,end,227032880 
[PDCP],deliver_pdu_drb_gnb,end,227032990 
[PDCP],nr_pdcp_data_req_drb,end,227033020 
[SDAP],nr_sdap_tx_entity,end,227033033 
[SDAP],sdap_data_req,end,227033040 
[RLC],rlc_data_req_thread,start,227032987 
[RLC],rlc_data_req,start,227033187 
[RLC],nr_rlc_entity_am_recv_sdu,start,227033203 
[RLC],nr_rlc_entity_am_recv_sdu,end,227033210 
[RLC],rlc_data_req,end,227033216 
[RLC],rlc_data_req_thread,end,227033222 
[RLC],nr_rlc_entity_am_generate_pdu,start,227033748 
[RLC],nr_rlc_entity_am_generate_pdu,end,227033761 
[RLC],generate_tx_pdu,start,227033767 
[RLC],serialize_sdu,start,227033773 
[RLC],serialize_sdu,end,227033780 
[RLC],generate_tx_pdu,end,227033785 
[NR_MAC],pdu_len 2 is invalid (shorter than MAC PDU header)
[SDAP],sdap_data_req,start,227206741 
[SDAP],nr_sdap_tx_entity,start,227206897 
[PDCP],nr_pdcp_data_req_drb,start,227206910 
[PDCP],deliver_pdu_drb_gnb,start,227206917 
[PDCP],enqueue_rlc_data_req,start,227206924 
[PDCP],enqueue_rlc_data_req,end,227206932 
[PDCP],deliver_pdu_drb_gnb,end,227206942 
[RLC],rlc_data_req_thread,start,227206942 
[PDCP],nr_pdcp_data_req_drb,end,227206952 
[RLC],rlc_data_req,start,227207008 
[SDAP],nr_sdap_tx_entity,end,227207139 
[SDAP],sdap_data_req,end,227207237 
[RLC],nr_rlc_entity_am_recv_sdu,start,227207159 
[RLC],nr_rlc_entity_am_recv_sdu,end,227207454 
[RLC],rlc_data_req,end,227207465 
[RLC],rlc_data_req_thread,end,227207471 
[RLC],nr_rlc_entity_am_generate_pdu,start,227207527 
[RLC],nr_rlc_entity_am_generate_pdu,end,227207540 
[RLC],generate_tx_pdu,start,227207547 
[RLC],serialize_sdu,start,227207553 
[RLC],serialize_sdu,end,227207560 
[RLC],generate_tx_pdu,end,227207566 
[SDAP],sdap_data_req,start,227384583 
[SDAP],nr_sdap_tx_entity,start,227384791 
[PDCP],nr_pdcp_data_req_drb,start,227384800 
[PDCP],deliver_pdu_drb_gnb,start,227384808 
[PDCP],enqueue_rlc_data_req,start,227384817 
[PDCP],enqueue_rlc_data_req,end,227384918 
[PDCP],deliver_pdu_drb_gnb,end,227384926 
[PDCP],nr_pdcp_data_req_drb,end,227384931 
[SDAP],nr_sdap_tx_entity,end,227384938 
[SDAP],sdap_data_req,end,227384944 
[RLC],rlc_data_req_thread,start,227384964 
[RLC],rlc_data_req,start,227385452 
[RLC],nr_rlc_entity_am_recv_sdu,start,227385462 
[RLC],nr_rlc_entity_am_recv_sdu,end,227385469 
[RLC],rlc_data_req,end,227385475 
[RLC],rlc_data_req_thread,end,227385491 
[RLC],nr_rlc_entity_am_generate_pdu,start,227386055 
[RLC],nr_rlc_entity_am_generate_pdu,end,227386067 
[RLC],generate_tx_pdu,start,227386073 
[RLC],serialize_sdu,start,227386079 
[RLC],serialize_sdu,end,227386085 
[RLC],generate_tx_pdu,end,227386106 
[SDAP],sdap_data_req,start,227562672 
[SDAP],nr_sdap_tx_entity,start,227562769 
[PDCP],nr_pdcp_data_req_drb,start,227562989 
[PDCP],deliver_pdu_drb_gnb,start,227562996 
[PDCP],enqueue_rlc_data_req,start,227563003 
[PDCP],enqueue_rlc_data_req,end,227563028 
[PDCP],deliver_pdu_drb_gnb,end,227563048 
[PDCP],nr_pdcp_data_req_drb,end,227563097 
[SDAP],nr_sdap_tx_entity,end,227563262 
[SDAP],sdap_data_req,end,227563268 
[RLC],rlc_data_req_thread,start,227563037 
[RLC],rlc_data_req,start,227563282 
[RLC],nr_rlc_entity_am_recv_sdu,start,227563306 
[RLC],nr_rlc_entity_am_recv_sdu,end,227563313 
[RLC],rlc_data_req,end,227563319 
[RLC],rlc_data_req_thread,end,227563330 
[RLC],nr_rlc_entity_am_generate_pdu,start,227563433 
[RLC],nr_rlc_entity_am_generate_pdu,end,227563450 
[RLC],generate_tx_pdu,start,227563475 
[RLC],serialize_sdu,start,227563483 
[RLC],serialize_sdu,end,227563491 
[RLC],generate_tx_pdu,end,227563497 
[SDAP],sdap_data_req,start,227739661 
[SDAP],nr_sdap_tx_entity,start,227739777 
[PDCP],nr_pdcp_data_req_drb,start,227739817 
[PDCP],deliver_pdu_drb_gnb,start,227739825 
[PDCP],enqueue_rlc_data_req,start,227739945 
[PDCP],enqueue_rlc_data_req,end,227739964 
[PDCP],deliver_pdu_drb_gnb,end,227739976 
[RLC],rlc_data_req_thread,start,227739969 
[PDCP],nr_pdcp_data_req_drb,end,227740033 
[RLC],rlc_data_req,start,227740055 
[SDAP],nr_sdap_tx_entity,end,227740074 
[RLC],nr_rlc_entity_am_recv_sdu,start,227740087 
[SDAP],sdap_data_req,end,227740098 
[RLC],nr_rlc_entity_am_recv_sdu,end,227740118 
[RLC],rlc_data_req,end,227740147 
[RLC],rlc_data_req_thread,end,227740153 
[RLC],nr_rlc_entity_am_generate_pdu,start,227740620 
[RLC],nr_rlc_entity_am_generate_pdu,end,227740642 
[RLC],generate_tx_pdu,start,227740649 
[RLC],serialize_sdu,start,227740656 
[RLC],serialize_sdu,end,227740662 
[RLC],generate_tx_pdu,end,227740673 
[SDAP],sdap_data_req,start,227916495 
[SDAP],nr_sdap_tx_entity,start,227916828 
[PDCP],nr_pdcp_data_req_drb,start,227916850 
[PDCP],deliver_pdu_drb_gnb,start,227916858 
[PDCP],enqueue_rlc_data_req,start,227916867 
[PDCP],enqueue_rlc_data_req,end,227916875 
[PDCP],deliver_pdu_drb_gnb,end,227916925 
[PDCP],nr_pdcp_data_req_drb,end,227916976 
[SDAP],nr_sdap_tx_entity,end,227916982 
[SDAP],sdap_data_req,end,227916988 
[RLC],rlc_data_req_thread,start,227916970 
[RLC],rlc_data_req,start,227917233 
[RLC],nr_rlc_entity_am_recv_sdu,start,227917434 
[RLC],nr_rlc_entity_am_recv_sdu,end,227917444 
[RLC],rlc_data_req,end,227917450 
[RLC],rlc_data_req_thread,end,227917456 
[RLC],nr_rlc_entity_am_generate_pdu,start,227917531 
[RLC],nr_rlc_entity_am_generate_pdu,end,227917549 
[RLC],generate_tx_pdu,start,227917556 
[RLC],serialize_sdu,start,227917563 
[RLC],serialize_sdu,end,227917569 
[RLC],generate_tx_pdu,end,227917575 
[SDAP],sdap_data_req,start,228094006 
[SDAP],nr_sdap_tx_entity,start,228094133 
[PDCP],nr_pdcp_data_req_drb,start,228094151 
[PDCP],deliver_pdu_drb_gnb,start,228094192 
[PDCP],enqueue_rlc_data_req,start,228094200 
[PDCP],enqueue_rlc_data_req,end,228094225 
[PDCP],deliver_pdu_drb_gnb,end,228094235 
[RLC],rlc_data_req_thread,start,228094229 
[PDCP],nr_pdcp_data_req_drb,end,228094240 
[SDAP],nr_sdap_tx_entity,end,228094384 
[SDAP],sdap_data_req,end,228094394 
[RLC],rlc_data_req,start,228094454 
[RLC],nr_rlc_entity_am_recv_sdu,start,228094521 
[RLC],nr_rlc_entity_am_recv_sdu,end,228094641 
[RLC],rlc_data_req,end,228094671 
[RLC],rlc_data_req_thread,end,228094678 
[RLC],nr_rlc_entity_am_generate_pdu,start,228095277 
[RLC],nr_rlc_entity_am_generate_pdu,end,228095295 
[RLC],generate_tx_pdu,start,228095302 
[RLC],serialize_sdu,start,228095308 
[RLC],serialize_sdu,end,228095368 
[RLC],generate_tx_pdu,end,228095378 
[SDAP],sdap_data_req,start,228270170 
[SDAP],nr_sdap_tx_entity,start,228270337 
[PDCP],nr_pdcp_data_req_drb,start,228270346 
[PDCP],deliver_pdu_drb_gnb,start,228270353 
[PDCP],enqueue_rlc_data_req,start,228270438 
[PDCP],enqueue_rlc_data_req,end,228270446 
[PDCP],deliver_pdu_drb_gnb,end,228270487 
[RLC],rlc_data_req_thread,start,228270487 
[PDCP],nr_pdcp_data_req_drb,end,228270493 
[RLC],rlc_data_req,start,228270512 
[SDAP],nr_sdap_tx_entity,end,228270530 
[RLC],nr_rlc_entity_am_recv_sdu,start,228270543 
[SDAP],sdap_data_req,end,228270554 
[RLC],nr_rlc_entity_am_recv_sdu,end,228270638 
[RLC],rlc_data_req,end,228270660 
[RLC],rlc_data_req_thread,end,228270666 
[RLC],nr_rlc_entity_am_generate_pdu,start,228270677 
[RLC],nr_rlc_entity_am_generate_pdu,end,228270701 
[RLC],generate_tx_pdu,start,228270707 
[RLC],serialize_sdu,start,228270720 
[RLC],serialize_sdu,end,228270727 
[RLC],generate_tx_pdu,end,228270733 
[SDAP],sdap_data_req,start,228446600 
[SDAP],nr_sdap_tx_entity,start,228446935 
[PDCP],nr_pdcp_data_req_drb,start,228446946 
